StartRelativeMSec,Number,Generation,Type,Reason,IsCompacting,SuspensionDurationInMilliSeconds,PauseDurationInMilliSeconds,FinalPauseDurationInMilliSeconds,Gen0Size,Gen1Size,Gen2Size,LOHSize,ObjGen0Before,ObjGen1Before,ObjGen2Before,ObjLOHBefore,ObjGen0After,ObjGen1After,ObjGen2After,ObjLOHAfter
71397.4730425415,448,0,NonConcurrentGC,AllocSmall,False,0.0098461412708275,1.02399869301007,0,96,164480,62544,6537392,26924640,139008,61632,5081176,96,164480,0,0
71536.7664032155,449,0,NonConcurrentGC,AllocSmall,False,0.00911679747514427,0.292831535072764,0,96,186312,62544,7051720,26547920,164480,61632,5595504,96,186312,0,0
71693.2201294512,450,0,NonConcurrentGC,AllocSmall,False,0.213333061052253,0.940124156200909,0,96,210464,62544,7137496,26140160,186312,61632,5851968,96,210464,0,0
71837.7334036907,451,0,NonConcurrentGC,AllocSmall,False,2.98009876043943,3.31924362672726,0,96,235640,62544,7822232,25690488,210464,61632,6622400,96,235640,0,0
72006.3201286854,452,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.346438304259209,0,96,259448,62544,8590568,27769904,235640,61632,7561784,96,259448,0,0
72162.4606017597,453,0,NonConcurrentGC,AllocSmall,False,0.00656409419025294,1.20195857984072,0,96,284464,62544,9017712,28564952,259448,61632,7988928,96,284464,0,0
72319.4029883403,454,0,NonConcurrentGC,AllocSmall,False,0.00656409419025294,0.61410747829359,0,96,308008,62544,9445872,26279944,284464,61632,8588896,96,308008,0,0
72489.6569932583,455,0,NonConcurrentGC,AllocSmall,False,0.354096414142987,0.705275453103241,0,96,333744,62544,10043832,29732760,308008,61632,9357600,96,333744,0,0
72631.9140424573,456,0,NonConcurrentGC,AllocSmall,False,0.00656409419025294,1.07104136802081,0,96,356064,62544,10470912,26400480,333744,61632,9955072,96,356064,0,0
72786.9429955827,457,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.344979616653291,0,96,380520,62544,10898440,26658096,356064,61632,10553992,96,380520,0,0
72959.4583309478,458,2,NonConcurrentGC,AllocSmall,False,0.0120341726724291,1.10750855793594,0,96,20904,62544,35432,29568664,380520,61632,11495368,96,20904,62496,35304
